cet_cest_timestamp,NO_1,NO_2,NO_3,NO_4,NO_5
2016-03-20 16:00:00,20.05,20.05,20.05,20.05,20.05
2016-03-20 17:00:00,20.57,20.57,20.57,20.57,20.57
2016-03-20 18:00:00,21.99,21.99,21.99,21.99,21.99
2016-03-20 19:00:00,22.19,22.19,22.19,22.19,22.19
2016-03-20 20:00:00,21.86,21.86,21.86,21.86,21.86
2016-03-20 21:00:00,21.54,21.54,21.54,21.54,21.54
2016-03-20 22:00:00,21.27,21.27,21.27,21.27,21.27
2016-03-20 23:00:00,20.33,20.33,20.33,20.33,20.33
2016-03-21 00:00:00,20.29,20.29,20.29,20.29,20.29
2016-03-21 01:00:00,19.9,19.9,19.9,19.9,19.9
2016-03-21 02:00:00,19.79,19.79,19.79,19.79,19.79
2016-03-21 03:00:00,19.9,19.9,19.9,19.9,19.9
2016-03-21 04:00:00,20.4,20.4,20.4,20.4,20.4
2016-03-21 05:00:00,21.33,21.33,21.33,21.33,21.33
2016-03-21 06:00:00,21.68,21.68,21.68,21.68,21.68
2016-03-21 07:00:00,22.11,22.11,22.11,22.11,22.11
2016-03-21 08:00:00,22.32,22.32,22.32,22.32,22.32
2016-03-21 09:00:00,22.22,22.22,22.22,22.22,22.22
2016-03-21 10:00:00,22.16,22.16,22.16,22.16,22.16
